Year,Month,State,cdd,hdd,pcp,tavg,tmax,tmin
2023,6,Michigan,103.0,56.0,2.0,64.8,77.4,52.2
2023,6,Minnesota,162.0,37.0,2.43,68.9,81.0,56.8
2023,6,Mississippi,431.0,0.0,5.17,79.3,90.3,68.3
2023,6,Missouri,268.0,8.0,1.89,73.9,86.7,61.1
2023,6,Montana,23.0,241.0,3.96,60.4,72.4,48.4
2023,6,Nebraska,248.0,22.0,3.42,69.8,82.5,56.9
2023,6,Nevada,273.0,41.0,0.95,61.9,75.8,48.1
2023,6,New Hampshire,27.0,92.0,6.37,61.9,71.7,52.1
2023,6,New Jersey,98.0,26.0,3.91,67.8,78.9,56.7
2023,6,New Mexico,218.0,31.0,1.02,69.6,86.1,53.1
2023,6,New York,70.0,48.0,3.98,63.1,73.8,52.5
2023,6,North Carolina,198.0,12.0,4.57,70.8,81.4,60.2
2023,6,North Dakota,179.0,44.0,3.66,69.2,81.5,56.9
2023,6,Ohio,104.0,49.0,3.29,66.9,78.5,55.3
2023,6,Oklahoma,364.0,0.0,4.45,76.7,88.4,64.9
2023,6,Oregon,22.0,137.0,0.96,59.2,73.0,45.5
2023,6,Pennsylvania,77.0,51.0,4.13,64.4,76.3,52.6
2023,6,Rhode Island,46.0,61.0,3.84,64.5,73.4,55.6
2023,6,South Carolina,273.0,2.0,5.94,74.2,84.4,64.0
2023,6,South Dakota,199.0,53.0,4.18,69.7,82.2,57.2
2023,6,Tennessee,219.0,9.0,3.88,72.0,83.5,60.4
2023,6,Texas,548.0,0.0,1.99,82.3,94.8,69.9
2023,6,Utah,51.0,188.0,0.84,62.8,76.8,48.8
2023,6,Vermont,19.0,111.0,5.69,61.7,72.1,51.2
2023,6,Virginia,133.0,23.0,4.13,67.9,79.2,56.6
2023,6,Washington,23.0,150.0,0.9,60.7,73.2,48.3
2023,6,West Virginia,78.0,61.0,3.17,64.8,76.9,52.7
2023,6,Wisconsin,115.0,61.0,1.89,66.6,79.7,53.5
2023,6,Wyoming,27.0,237.0,3.83,57.2,69.4,45.0
2023,7,Alabama,483.0,0.0,5.61,81.0,91.4,70.7
2023,7,Alaska,,,3.48,56.1,64.0,48.2
2023,7,Arizona,844.0,0.0,0.52,85.4,101.1,69.7
2023,7,Arkansas,488.0,0.0,5.03,81.0,91.2,70.8
2023,7,California,327.0,0.0,0.02,79.0,94.0,63.9
2023,7,Colorado,130.0,15.0,1.62,69.4,84.9,53.8
2023,7,Connecticut,315.0,0.0,10.56,74.8,84.4,65.1
2023,7,Delaware,408.0,0.0,6.0,78.3,87.3,69.4
2023,7,Florida,600.0,0.0,6.91,84.1,93.4,74.9
2023,7,Georgia,460.0,0.0,4.59,81.6,92.0,71.1
2023,7,Hawaii,,,3.61,69.5,77.0,62.0
2023,7,Idaho,265.0,15.0,0.18,68.6,85.2,52.1
2023,7,Illinois,274.0,5.0,4.75,75.3,86.0,64.6
2023,7,Indiana,279.0,2.0,5.24,74.2,85.0,63.4
2023,7,Iowa,237.0,14.0,3.09,72.0,83.2,60.7
2023,7,Kansas,429.0,1.0,4.41,78.3,90.7,65.8
2023,7,Kentucky,363.0,0.0,5.84,76.8,87.0,66.5
2023,7,Louisiana,622.0,0.0,3.47,84.9,95.0,74.7
2023,7,Maine,182.0,7.0,5.51,69.9,79.4,60.4
2023,7,Maryland,415.0,0.0,5.12,78.1,87.9,68.2
2023,7,Massachusetts,291.0,0.0,9.11,73.9,83.2,64.6
2023,7,Michigan,206.0,8.0,4.9,68.5,79.8,57.1
2023,7,Minnesota,147.0,36.0,2.02,67.3,79.4,55.2
2023,7,Mississippi,555.0,0.0,4.86,82.9,93.2,72.6
2023,7,Missouri,394.0,1.0,4.45,77.9,89.2,66.7
2023,7,Montana,97.0,72.0,0.77,67.4,82.8,51.9
2023,7,Nebraska,288.0,14.0,4.14,72.8,85.5,60.2
2023,7,Nevada,686.0,0.0,0.15,76.3,93.0,59.6
2023,7,New Hampshire,206.0,1.0,8.94,70.5,80.4,60.6
2023,7,New Jersey,364.0,0.0,6.36,77.2,87.0,67.4
2023,7,New Mexico,472.0,0.0,0.91,78.6,94.9,62.3
2023,7,New York,296.0,2.0,6.63,70.7,80.9,60.5
2023,7,North Carolina,434.0,0.0,4.77,78.6,88.5,68.6
2023,7,North Dakota,128.0,64.0,1.41,67.2,80.2,54.2
2023,7,Ohio,262.0,1.0,5.22,73.5,83.8,63.3
2023,7,Oklahoma,525.0,0.0,5.77,81.9,93.6,70.1
2023,7,Oregon,132.0,23.0,0.05,68.9,85.4,52.5
2023,7,Pennsylvania,287.0,1.0,6.39,72.3,82.8,61.7
2023,7,Rhode Island,288.0,0.0,7.72,74.3,82.6,65.9
2023,7,South Carolina,501.0,0.0,4.92,81.4,91.4,71.4
2023,7,South Dakota,202.0,37.0,2.56,70.8,84.1,57.4
2023,7,Tennessee,386.0,0.0,5.69,77.3,87.5,67.1
2023,7,Texas,684.0,0.0,1.29,86.3,98.9,73.7
2023,7,Utah,272.0,14.0,0.44,75.8,91.4,60.2
2023,7,Vermont,164.0,10.0,9.72,69.7,80.0,59.4
2023,7,Virginia,394.0,0.0,4.94,76.7,87.1,66.3
2023,7,Washington,103.0,45.0,0.32,67.5,81.8,53.2
2023,7,West Virginia,273.0,1.0,5.42,73.0,84.0,62.1
2023,7,Wisconsin,187.0,19.0,3.87,68.5,80.7,56.4
2023,7,Wyoming,108.0,52.0,1.26,66.2,81.7,50.8
2023,8,Alabama,506.0,0.0,4.0,82.1,93.5,70.7
2023,8,Alaska,,,4.76,53.2,60.0,46.5
2023,8,Arizona,719.0,0.0,1.83,80.7,94.4,67.0
2023,8,Arkansas,507.0,0.0,3.13,81.7,92.8,70.6
2023,8,California,274.0,0.0,0.75,75.9,89.8,61.9
2023,8,Colorado,108.0,25.0,2.02,67.7,82.4,53.0
2023,8,Connecticut,169.0,8.0,4.72,69.5,78.8,60.2
2023,8,Delaware,313.0,0.0,2.52,75.3,83.8,66.8
2023,8,Florida,617.0,0.0,6.09,84.9,94.3,75.5
2023,8,Georgia,454.0,0.0,6.35,81.7,92.5,70.8
2023,8,Hawaii,,,2.71,69.8,77.6,62.0
2023,8,Idaho,184.0,31.0,2.12,65.8,80.2,51.5
2023,8,Illinois,237.0,12.0,4.01,73.5,83.8,63.3
2023,8,Indiana,214.0,14.0,3.84,71.8,82.3,61.3
2023,8,Iowa,248.0,15.0,3.04,72.5,83.5,61.5
2023,8,Kansas,452.0,1.0,2.89,78.8,92.6,65.1
2023,8,Kentucky,305.0,0.0,4.64,74.8,84.8,64.7
2023,8,Louisiana,711.0,0.0,1.27,87.9,99.8,76.0
2023,8,Maine,69.0,62.0,6.8,63.4,72.6,54.1
2023,8,Maryland,315.0,0.0,2.97,75.0,84.6,65.3
2023,8,Massachusetts,144.0,16.0,5.45,68.5,78.0,59.0
2023,8,Michigan,130.0,38.0,3.81,65.7,76.4,55.0
2023,8,Minnesota,152.0,35.0,2.31,67.9,79.3,56.5
2023,8,Mississippi,610.0,0.0,1.94,84.6,96.2,72.9
2023,8,Missouri,349.0,5.0,6.01,76.5,86.8,66.2
2023,8,Montana,83.0,87.0,1.74,66.8,81.2,52.4
2023,8,Nebraska,316.0,9.0,2.75,73.8,87.0,60.6
2023,8,Nevada,492.0,4.0,1.85,71.0,85.5,56.6
2023,8,New Hampshire,76.0,58.0,5.83,64.5,74.4,54.6
2023,8,New Jersey,241.0,3.0,4.13,73.2,82.6,63.7
2023,8,New Mexico,350.0,2.0,1.69,75.1,89.7,60.4
2023,8,New York,169.0,18.0,5.61,65.8,75.3,56.3
2023,8,North Carolina,393.0,0.0,6.1,77.3,87.4,67.3
2023,8,North Dakota,140.0,50.0,2.4,67.9,80.1,55.7
2023,8,Ohio,184.0,14.0,4.75,70.6,80.8,60.3
2023,8,Oklahoma,580.0,0.0,2.32,83.7,97.1,70.3
2023,8,Oregon,163.0,15.0,0.92,67.7,82.2,53.3
2023,8,Pennsylvania,193.0,12.0,5.1,68.8,79.0,58.7
2023,8,Rhode Island,155.0,12.0,4.45,69.6,78.0,61.1
2023,8,South Carolina,483.0,0.0,6.96,80.8,90.8,70.8
2023,8,South Dakota,227.0,21.0,3.56,71.6,84.6,58.6
2023,8,Tennessee,350.0,0.0,6.57,76.2,86.1,66.2
2023,8,Texas,747.0,0.0,0.93,87.5,101.1,73.9
2023,8,Utah,157.0,35.0,2.02,70.9,84.4,57.4
2023,8,Vermont,58.0,81.0,6.18,64.0,73.8,54.0
2023,8,Virginia,316.0,0.0,3.67,74.3,84.6,64.0
2023,8,Washington,117.0,30.0,0.92,67.6,80.6,54.6
2023,8,West Virginia,202.0,6.0,4.82,70.6,81.0,60.2
2023,8,Wisconsin,162.0,32.0,2.44,67.7,79.1,56.2
2023,8,Wyoming,84.0,68.0,1.88,64.8,79.1,50.4
2023,9,Alabama,307.0,3.0,2.07,75.7,87.2,64.1
2023,9,Alaska,,,5.29,40.8,46.8,34.7
2023,9,Arizona,484.0,3.0,1.18,73.6,88.6,58.7
2023,9,Arkansas,291.0,7.0,2.56,74.8,87.0,62.6
2023,9,California,105.0,39.0,0.61,68.1,80.9,55.3
2023,9,Colorado,30.0,158.0,1.11,60.5,76.2,44.8
2023,9,Connecticut,69.0,51.0,10.49,65.1,74.3,55.9
2023,9,Delaware,143.0,16.0,5.79,69.5,78.4,60.6
2023,9,Florida,490.0,0.0,6.06,80.5,89.9,71.0
2023,9,Georgia,239.0,5.0,2.89,74.6,85.6,63.6
2023,9,Hawaii,,,2.1,69.4,77.4,61.5
2023,9,Idaho,44.0,182.0,1.38,56.6,70.3,42.9
2023,9,Illinois,110.0,50.0,2.4,68.3,79.8,56.8
2023,9,Indiana,109.0,56.0,1.36,67.1,79.0,55.1
2023,9,Iowa,123.0,54.0,2.14,67.2,79.6,54.8
2023,9,Kansas,258.0,19.0,1.63,72.4,87.2,57.5
2023,9,Kentucky,169.0,29.0,1.79,69.6,81.7,57.6
2023,9,Louisiana,485.0,0.0,2.8,80.7,92.2,69.1
2023,9,Maine,30.0,103.0,5.07,60.9,71.1,50.8
2023,9,Maryland,154.0,18.0,4.45,69.3,79.0,59.6
2023,9,Massachusetts,63.0,54.0,6.98,64.6,73.7,55.4
2023,9,Michigan,59.0,88.0,1.67,62.1,72.3,51.9
2023,9,Minnesota,74.0,94.0,3.21,63.5,74.2,52.8
2023,9,Mississippi,387.0,1.0,1.51,77.8,89.9,65.6
2023,9,Missouri,186.0,31.0,1.95,70.4,83.1,57.7
2023,9,Montana,24.0,282.0,1.75,58.5,72.0,45.0
2023,9,Nebraska,169.0,46.0,2.25,67.2,82.1,52.4
2023,9,Nevada,255.0,39.0,1.33,62.0,76.4,47.6
2023,9,New Hampshire,32.0,106.0,4.51,61.7,71.6,51.8
2023,9,New Jersey,109.0,33.0,7.75,68.0,77.3,58.8
2023,9,New Mexico,174.0,31.0,1.45,68.8,84.2,53.5
2023,9,New York,75.0,63.0,3.16,61.7,71.7,51.7
2023,9,North Carolina,189.0,11.0,3.53,70.8,80.9,60.6
2023,9,North Dakota,60.0,147.0,2.32,61.9,74.7,49.1
2023,9,Ohio,90.0,66.0,0.97,65.9,76.6,55.1
2023,9,Oklahoma,356.0,7.0,2.74,76.7,89.9,63.4
2023,9,Oregon,20.0,156.0,1.53,57.7,70.8,44.6
2023,9,Pennsylvania,75.0,66.0,3.62,63.6,73.8,53.4
2023,9,Rhode Island,70.0,46.0,7.55,65.8,74.2,57.4
2023,9,South Carolina,254.0,1.0,2.74,73.4,84.0,62.9
2023,9,South Dakota,108.0,100.0,2.26,64.8,78.5,51.2
2023,9,Tennessee,197.0,17.0,1.44,70.9,82.7,59.1
2023,9,Texas,555.0,0.0,2.12,81.8,94.6,69.0
2023,9,Utah,42.0,176.0,1.18,62.5,76.4,48.5
2023,9,Vermont,24.0,139.0,3.21,61.0,71.3,50.6
2023,9,Virginia,148.0,26.0,4.01,68.4,78.8,58.0
2023,9,Washington,15.0,180.0,2.26,58.3,69.5,47.0
2023,9,West Virginia,93.0,59.0,2.7,65.5,76.1,54.8
2023,9,Wisconsin,67.0,84.0,3.54,63.2,73.1,53.3
2023,9,Wyoming,29.0,229.0,1.53,57.4,72.2,42.6
2023,10,Alabama,91.0,99.0,1.45,65.2,77.7,52.7
2023,10,Alaska,,,3.93,28.0,34.0,21.8
2023,10,Arizona,247.0,29.0,0.19,64.4,79.9,48.9
2023,10,Arkansas,71.0,120.0,4.58,64.0,75.7,52.2
2023,10,California,59.0,95.0,0.44,62.2,75.2,49.1
2023,10,Colorado,0.0,541.0,1.05,47.8,63.0,32.6
2023,10,Connecticut,7.0,270.0,3.39,56.1,66.0,46.2
2023,10,Delaware,23.0,200.0,1.41,59.6,70.4,48.8
2023,10,Florida,328.0,4.0,2.71,73.4,83.5,63.4
2023,10,Georgia,63.0,116.0,2.04,64.9,77.4,52.5
2023,10,Hawaii,,,1.6,69.0,77.6,60.5
2023,10,Idaho,0.0,492.0,1.45,45.9,57.6,34.3
2023,10,Illinois,12.0,323.0,3.3,56.6,67.4,45.9
2023,10,Indiana,15.0,291.0,3.51,56.4,67.1,45.6
2023,10,Iowa,10.0,364.0,3.24,53.4,64.2,42.6
2023,10,Kansas,30.0,216.0,1.86,58.0,71.6,44.4
2023,10,Kentucky,31.0,208.0,2.33,59.3,71.0,47.7
2023,10,Louisiana,186.0,27.0,1.34,69.7,81.4,57.9
2023,10,Maine,0.0,358.0,5.12,51.6,59.9,43.4
2023,10,Maryland,26.0,196.0,1.47,59.4,70.3,48.5
2023,10,Massachusetts,7.0,264.0,3.27,56.0,65.7,46.3
2023,10,Michigan,6.0,380.0,3.9,50.6,58.4,42.8
2023,10,Minnesota,1.0,507.0,3.08,47.5,56.5,38.6
2023,10,Mississippi,122.0,68.0,0.89,66.8,79.8,53.8
2023,10,Missouri,26.0,229.0,2.99,58.8,70.6,46.9
2023,10,Montana,0.0,703.0,1.67,42.3,53.5,31.2
2023,10,Nebraska,8.0,359.0,2.43,51.2,64.2,38.1
2023,10,Nevada,102.0,153.0,0.53,52.3,66.5,38.1
2023,10,New Hampshire,0.0,362.0,3.76,52.3,61.4,43.2
2023,10,New Jersey,16.0,229.0,2.0,58.4,68.9,48.0
2023,10,New Mexico,16.0,219.0,0.61,57.3,73.4,41.3
2023,10,New York,9.0,274.0,4.06,53.0,61.8,44.3
2023,10,North Carolina,40.0,162.0,1.19,60.9,73.0,48.7
2023,10,North Dakota,0.0,651.0,1.57,43.7,54.0,33.3
2023,10,Ohio,11.0,297.0,3.24,55.8,65.9,45.8
2023,10,Oklahoma,57.0,136.0,4.04,62.5,75.2,49.9
2023,10,Oregon,0.0,360.0,2.1,50.0,61.6,38.3
2023,10,Pennsylvania,8.0,302.0,3.22,54.2,64.0,44.3
2023,10,Rhode Island,7.0,261.0,3.42,56.8,66.3,47.4
2023,10,South Carolina,67.0,111.0,1.9,63.7,76.1,51.4
2023,10,South Dakota,0.0,521.0,2.59,47.3,59.0,35.6
2023,10,Tennessee,46.0,171.0,1.16,60.9,73.2,48.6
2023,10,Texas,194.0,31.0,3.75,68.4,80.3,56.5
2023,10,Utah,3.0,506.0,0.71,51.0,64.8,37.1
2023,10,Vermont,0.0,402.0,4.9,51.7,60.4,43.0
2023,10,Virginia,26.0,203.0,1.24,58.7,70.9,46.5
2023,10,Washington,0.0,410.0,2.63,49.1,58.7,39.5
2023,10,West Virginia,14.0,285.0,2.31,55.6,67.0,44.3
2023,10,Wisconsin,4.0,429.0,4.16,49.4,58.3,40.5
2023,10,Wyoming,0.0,657.0,1.9,43.1,56.3,29.9
2023,11,Alabama,9.0,334.0,2.77,54.5,66.4,42.7
2023,11,Alaska,,,4.71,20.4,26.2,14.6
2023,11,Arizona,43.0,185.0,0.47,52.6,66.4,38.7
2023,11,Arkansas,1.0,416.0,2.15,51.7,63.0,40.4
2023,11,California,6.0,290.0,1.31,51.9,63.5,40.3
2023,11,Colorado,0.0,828.0,0.59,37.0,51.2,22.7
2023,11,Connecticut,0.0,740.0,2.15,39.6,49.5,29.7
2023,11,Delaware,0.0,595.0,2.44,45.8,56.7,34.8
2023,11,Florida,190.0,49.0,3.73,66.7,76.3,57.0
2023,11,Georgia,7.0,346.0,1.81,55.7,67.6,43.9
2023,11,Hawaii,,,7.02,67.3,74.4,60.2
2023,11,Idaho,0.0,842.0,1.99,34.3,43.5,25.2
2023,11,Illinois,0.0,721.0,0.72,42.9,54.0,31.8
2023,11,Indiana,0.0,670.0,0.78,43.0,54.3,31.7
2023,11,Iowa,0.0,782.0,0.31,38.9,50.8,27.0
2023,11,Kansas,0.0,583.0,0.97,45.2,59.3,31.0
2023,11,Kentucky,0.0,528.0,1.55,47.4,59.8,35.1
2023,11,Louisiana,33.0,210.0,2.53,58.2,68.4,48.0
2023,11,Maine,0.0,919.0,2.54,31.7,39.7,23.7
2023,11,Maryland,0.0,591.0,2.57,45.2,56.4,34.1
2023,11,Massachusetts,0.0,760.0,1.97,38.7,48.5,28.9
2023,11,Michigan,0.0,787.0,1.73,36.3,44.8,27.9
2023,11,Minnesota,0.0,943.0,0.44,32.4,41.9,23.0
2023,11,Mississippi,14.0,292.0,2.51,55.5,67.2,43.8
2023,11,Missouri,0.0,584.0,0.8,46.2,58.3,34.0
2023,11,Montana,0.0,931.0,0.85,34.5,44.8,24.2
2023,11,Nebraska,0.0,698.0,0.62,40.8,55.0,26.6
2023,11,Nevada,5.0,438.0,0.59,40.6,53.3,28.0
2023,11,New Hampshire,0.0,906.0,2.33,33.7,42.5,24.8
2023,11,New Jersey,0.0,664.0,2.7,43.3,54.2,32.5
2023,11,New Mexico,0.0,568.0,0.56,45.3,59.9,30.8
2023,11,New York,0.0,732.0,2.44,36.1,44.6,27.7
2023,11,North Carolina,0.0,444.0,2.23,50.2,62.4,38.0
2023,11,North Dakota,0.0,1024.0,0.12,31.1,40.9,21.2
2023,11,Ohio,0.0,686.0,1.6,42.1,53.2,31.0
2023,11,Oklahoma,1.0,411.0,1.07,51.0,64.2,37.8
2023,11,Oregon,0.0,628.0,3.27,39.9,48.6,31.1
2023,11,Pennsylvania,0.0,725.0,2.22,39.6,50.0,29.2
2023,11,Rhode Island,0.0,720.0,2.21,41.0,50.7,31.2
2023,11,South Carolina,6.0,338.0,2.21,54.2,66.0,42.4
2023,11,South Dakota,0.0,832.0,0.19,37.0,50.2,23.8
2023,11,Tennessee,0.0,451.0,1.93,50.0,62.2,37.6
2023,11,Texas,34.0,226.0,1.25,56.5,67.5,45.5
2023,11,Utah,0.0,821.0,0.83,38.9,50.6,27.2
2023,11,Vermont,0.0,952.0,2.36,32.9,41.0,24.9
2023,11,Virginia,0.0,565.0,2.31,45.9,58.6,33.2
2023,11,Washington,0.0,694.0,5.11,37.4,44.0,30.8
2023,11,West Virginia,0.0,659.0,2.23,42.5,54.9,30.1
2023,11,Wisconsin,0.0,854.0,0.53,34.5,43.9,25.1
2023,11,Wyoming,0.0,922.0,0.68,33.3,45.3,21.4
2023,12,Alabama,5.0,522.0,3.71,48.8,60.0,37.5
2023,12,Alaska,,,4.53,5.8,12.6,-0.9
2023,12,Arizona,0.0,387.0,0.92,45.4,58.6,32.2
2023,12,Arkansas,1.0,608.0,2.75,46.0,56.8,35.2
2023,12,California,0.0,404.0,3.29,48.1,57.8,38.4
2023,12,Colorado,0.0,1042.0,1.01,30.3,42.5,18.1
2023,12,Connecticut,0.0,801.0,8.67,38.5,46.2,30.8
2023,12,Delaware,0.0,689.0,7.91,43.5,52.4,34.6
2023,12,Florida,108.0,133.0,5.35,61.3,70.6,51.9
2023,12,Georgia,5.0,536.0,4.66,50.2,61.6,38.8
2023,12,Hawaii,,,3.95,65.0,71.8,58.1
2023,12,Idaho,0.0,1018.0,2.21,29.6,37.5,21.7
2023,12,Illinois,0.0,835.0,2.76,39.6,46.6,32.5
2023,12,Indiana,0.0,784.0,2.2,39.9,47.4,32.4
2023,12,Iowa,0.0,937.0,1.84,34.5,42.4,26.7
2023,12,Kansas,0.0,768.0,2.16,39.2,49.6,28.8
2023,12,Kentucky,0.0,698.0,2.6,42.6,52.3,32.7
2023,12,Louisiana,16.0,351.0,5.27,53.2,64.5,42.0
2023,12,Maine,0.0,1025.0,6.64,28.9,36.1,21.7
2023,12,Maryland,0.0,703.0,6.42,42.5,51.2,33.7
2023,12,Massachusetts,0.0,818.0,6.83,37.8,45.5,30.2
2023,12,Michigan,0.0,833.0,1.9,35.1,40.8,29.4
2023,12,Minnesota,0.0,1063.0,2.04,29.6,36.3,22.9
2023,12,Mississippi,10.0,464.0,3.58,50.0,61.8,38.2
2023,12,Missouri,0.0,730.0,2.62,41.9,50.6,33.2
2023,12,Montana,0.0,1058.0,0.63,31.3,41.2,21.3
2023,12,Nebraska,0.0,953.0,1.09,34.1,45.0,23.3
2023,12,Nevada,0.0,586.0,0.43,37.0,48.3,25.8
2023,12,New Hampshire,0.0,969.0,6.47,32.4,39.3,25.5
2023,12,New Jersey,0.0,741.0,8.34,41.5,49.5,33.5
2023,12,New Mexico,0.0,808.0,0.99,38.5,52.1,24.8
2023,12,New York,0.0,802.0,5.5,35.0,41.1,28.8
2023,12,North Carolina,2.0,589.0,6.75,46.0,57.6,34.4
2023,12,North Dakota,0.0,1191.0,0.69,26.7,36.2,17.2
2023,12,Ohio,0.0,767.0,2.46,40.2,47.7,32.8
2023,12,Oklahoma,0.0,616.0,3.17,44.9,56.3,33.5
2023,12,Oregon,0.0,682.0,5.23,37.3,43.8,30.8
2023,12,Pennsylvania,0.0,806.0,4.5,37.9,45.1,30.8
2023,12,Rhode Island,0.0,784.0,7.82,39.7,47.7,31.8
2023,12,South Carolina,6.0,503.0,5.65,49.3,60.8,37.7
2023,12,South Dakota,0.0,1037.0,1.18,31.2,41.9,20.6
2023,12,Tennessee,0.0,644.0,3.51,44.2,54.9,33.5
2023,12,Texas,19.0,346.0,1.75,51.8,64.3,39.4
2023,12,Utah,0.0,1020.0,0.58,32.6,43.3,22.0
2023,12,Vermont,0.0,1035.0,5.73,31.2,37.7,24.7
2023,12,Virginia,0.0,691.0,5.33,42.4,53.2,31.5
2023,12,Washington,0.0,728.0,7.34,36.2,40.8,31.5
2023,12,West Virginia,0.0,765.0,2.97,39.7,49.5,29.9
2023,12,Wisconsin,0.0,958.0,1.47,32.2,38.5,25.8
2023,12,Wyoming,0.0,1119.0,0.57,27.7,38.6,16.8
